age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y,date,latitude,longitude,id,contact_month,contact_year,contactado_previamente,Income,Kidhome,Teenhome,Dt_Customer,NumWebVisitsMonth,hoja_origen
44.0,blue-collar,married,basic.6y,no,no,no,telephone,257,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-07-29,38.534,-99.64,73dae94a-e882-4845-aa30-0aaff25d2a17,7.0,2018.0,False,145871,0,2,2012-08-13,8,2012
54.0,services,married,unknown,no,yes,no,telephone,229,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-12-01,31.532,-88.105,7aa43513-2461-455c-9430-9afb22f3a22d,12.0,2018.0,False,109725,1,0,2012-08-03,13,2012
49.0,blue-collar,married,basic.4y,no,no,no,telephone,55,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-12-21,31.619,-70.718,18b0c404-331a-4a68-90bc-0494a082f62d,12.0,2017.0,False,96711,0,0,2012-03-07,29,2012
54.0,services,married,unknown,no,no,no,telephone,400,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-12-22,33.409,-121.292,012204f4-fca9-4bcb-a64d-808135727728,12.0,2015.0,False,12244,0,0,2012-01-26,28,2012
52.0,admin.,divorced,university.degree,no,no,no,telephone,197,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-04-18,47.84,-114.833,33803ffa-fb03-4f0f-9f5c-3f2b9a28bc93,4.0,2018.0,False,36606,1,1,2012-06-27,27,2012
52.0,admin.,divorced,university.degree,no,no,no,telephone,190,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-08-26,42.761,-74.313,834fda51-1ba3-4290-8be6-b59479dfb43b,8.0,2015.0,False,154051,2,2,2012-11-09,18,2012
43.0,services,single,high.school,unknown,no,no,telephone,21,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-06-25,39.558,-107.838,4dfcd68a-ccd2-4388-812c-c243a4b60254,6.0,2017.0,False,29727,1,2,2012-09-28,2,2012
34.0,housemaid,married,basic.6y,no,yes,no,telephone,300,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-10-06,31.483,-100.16,f2ab895d-7487-4b68-b9e8-7ab8e734bd47,10.0,2016.0,False,54061,2,2,2012-05-23,7,2012
35.0,admin.,married,high.school,no,yes,no,telephone,123,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-11-21,34.907,-74.84,9375d7ce-9370-402c-aed1-a4c1e814aaba,11.0,2019.0,False,127139,0,0,2012-02-11,1,2012
42.0,entrepreneur,married,unknown,unknown,yes,no,telephone,293,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-10-22,48.387,-89.689,5c79786f-6162-4496-8a30-b681f4115768,10.0,2019.0,False,85638,1,0,2012-12-22,15,2012
43.0,technician,married,unknown,unknown,yes,yes,telephone,325,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-02-11,40.367,-91.34,ccb97836-0739-467e-bc99-d030ae3b52e4,2.0,2019.0,False,170502,0,0,2012-10-22,3,2012
60.0,retired,divorced,university.degree,unknown,no,no,telephone,514,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-03-14,28.433,-123.385,383c6463-0de7-4a43-a1c1-bbd1203af6dd,3.0,2019.0,False,50221,2,2,2012-09-26,5,2012
58.0,unemployed,married,basic.4y,unknown,no,no,telephone,849,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-04-27,36.7,-109.909,026d1365-12d4-4fec-b398-139a59b46d8d,4.0,2016.0,False,163061,0,1,2012-02-21,7,2012
35.0,services,divorced,high.school,no,yes,no,telephone,194,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-06-01,41.565,-95.639,f010a64d-46ea-4e74-9c20-c0b18f55a756,6.0,2017.0,False,155704,2,1,2012-04-15,28,2012
55.0,blue-collar,married,basic.9y,unknown,yes,no,telephone,212,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-05-17,41.496,-74.772,1e0c7084-f1b2-439a-bcba-5e23fc340b4c,5.0,2017.0,False,20900,0,0,2012-01-25,8,2012
42.0,management,married,university.degree,no,no,no,telephone,337,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-12-13,40.689,-97.527,0ffac745-9207-4b6b-9503-f9138b19a806,12.0,2015.0,False,51445,0,0,2012-03-14,13,2012
36.0,blue-collar,married,high.school,no,no,no,telephone,286,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-01-21,25.467,-92.284,dd49237a-fec1-4149-ba1e-672559cfe5ef,1.0,2016.0,False,91718,0,1,2012-04-27,28,2012
36.0,admin.,divorced,university.degree,no,no,no,telephone,247,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-07-09,40.254,-66.962,572a2e0f-6455-4e0b-9025-20576e2c4c6c,7.0,2019.0,False,117747,2,1,2012-10-07,18,2012
57.0,blue-collar,divorced,unknown,unknown,yes,no,telephone,518,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no,2019-01-23,24.875,-79.139,4036772a-d870-4694-b71b-d95ff95f5d58,1.0,2019.0,False,36342,2,0,2012-09-30,11,2012
56.0,admin.,married,unknown,no,yes,no,telephone,364,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-06-24,33.681,-94.942,0616394c-03be-45be-b1c0-648ac058cdb3,6.0,2018.0,False,162740,0,1,2012-07-17,22,2012
50.0,admin.,married,basic.6y,no,no,no,telephone,61,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-05-28,26.595,-90.694,9615fdd6-3e94-4e42-87c2-8bd7433e77e8,5.0,2017.0,False,134274,0,2,2012-11-28,1,2012
31.0,technician,divorced,professional.course,no,yes,yes,telephone,78,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-05-21,40.947,-119.446,d2118bc5-42a8-4e57-9c51-3a3606f58353,5.0,2019.0,False,85870,1,0,2012-06-13,16,2012
56.0,retired,married,basic.4y,no,yes,no,telephone,102,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-09-01,33.324,-69.095,d1a54bc7-e470-42cf-8661-815cf7c95eb4,9.0,2016.0,False,50634,1,1,2012-03-19,26,2012
41.0,technician,married,professional.course,unknown,yes,no,telephone,579,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes,2018-05-25,24.453,-117.217,01e82e78-a7e3-4189-98e6-53acbe30582b,5.0,2018.0,False,7888,2,2,2012-03-19,24,2012
37.0,blue-collar,married,basic.6y,no,yes,yes,telephone,143,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-09-28,43.594,-72.718,62cd0f07-0a57-4288-b485-df5984361fcd,9.0,2019.0,False,85274,2,1,2012-12-12,5,2012
41.0,technician,married,professional.course,unknown,no,no,telephone,677,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-03-03,40.665,-98.17,59f10b5e-f282-4c16-aa69-53f101088f27,3.0,2015.0,False,169322,0,1,2012-09-19,1,2012
35.0,blue-collar,married,unknown,no,yes,no,telephone,267,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-09-06,43.911,-85.773,091e4503-9fff-4a60-8050-9f56a0390aea,9.0,2019.0,False,106503,1,0,2012-06-20,16,2012
37.0,blue-collar,married,basic.6y,no,yes,no,telephone,345,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-05-28,41.808,-95.182,5a23a54e-1290-4b3b-a2c3-bafe6d0536c4,5.0,2015.0,False,126858,1,2,2012-11-29,9,2012
52.0,management,married,university.degree,no,no,no,telephone,185,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-07-11,29.305,-88.263,fc5bce08-121f-46ea-af15-58252a87ece3,7.0,2019.0,False,130178,2,1,2012-10-22,13,2012
39.0,management,divorced,university.degree,no,no,no,telephone,207,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,2018-04-07,34.321,-113.244,4e572940-5cec-46d1-90ab-9792194859bb,4.0,2018.0,False,80424,0,2,2012-09-03,21,2012
39.0,housemaid,married,basic.4y,unknown,no,no,telephone,69,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-07-14,44.589,-96.804,5d3a50ca-b167-40f9-98b1-bff26790bdde,7.0,2019.0,False,51265,0,0,2012-05-14,12,2012
56.0,blue-collar,married,basic.4y,unknown,no,no,telephone,100,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-11-20,47.109,-93.148,030c5ca6-e6e8-4548-90f3-e5363acffdab,11.0,2018.0,False,104559,1,0,2012-08-23,10,2012
34.0,services,married,high.school,no,yes,no,telephone,125,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-08-18,38.368,-118.433,5e68aacd-98c0-4d84-a753-9520c5532066,8.0,2017.0,False,33226,2,0,2012-09-23,16,2012
39.0,blue-collar,married,basic.9y,unknown,yes,no,telephone,461,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes,2016-10-20,43.163,-87.798,22f37639-235e-4d3b-9e97-ec583df4056e,10.0,2016.0,False,10184,1,1,2012-02-13,32,2012
38.0,unemployed,single,university.degree,no,yes,no,telephone,240,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-02-10,33.228,-116.954,718562b1-156d-4462-b99b-f30380495443,2.0,2016.0,False,156831,0,2,2012-06-08,10,2012
42.0,management,married,unknown,no,yes,no,telephone,70,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-03-26,38.435,-85.126,6de79392-f49a-41a2-98f1-cfdcdf80dd08,3.0,2018.0,False,31763,1,2,2012-12-26,24,2012
39.0,management,married,university.degree,no,yes,no,telephone,193,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,2016-01-28,46.6,-101.065,1c6aa6a6-14df-49cb-b790-7367ccf09592,1.0,2016.0,False,64183,0,1,2012-11-06,12,2012
53.0,blue-collar,married,basic.4y,no,yes,no,telephone,136,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-05-08,36.757,-73.312,fc8c31b4-7989-43f6-895b-3f377f4e33d6,5.0,2018.0,False,134200,1,1,2012-12-19,24,2012
38.0,unknown,divorced,high.school,unknown,yes,no,telephone,73,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-01-27,46.156,-83.166,fa3921cc-578c-4978-b680-4ea6a7c50c68,1.0,2017.0,False,105920,1,0,2012-08-30,30,2012
42.0,blue-collar,married,basic.4y,unknown,yes,no,telephone,528,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-08-26,43.574,-108.843,f41b6383-8ed5-4b60-a670-a58ca41fc719,8.0,2016.0,False,39463,2,2,2012-11-09,14,2012
42.0,blue-collar,married,basic.4y,unknown,no,no,telephone,541,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-06-21,48.135,-96.271,087536ed-a062-4bf4-970f-c0e191c7a258,6.0,2017.0,False,21484,2,0,2012-04-19,31,2012
36.0,admin.,single,high.school,no,yes,no,telephone,338,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-01-31,26.058,-122.175,db3cced7-eb3c-46b2-80c3-3d4f5ff8f5e9,1.0,2017.0,False,45847,2,2,2012-12-25,16,2012
40.0,admin.,married,university.degree,unknown,yes,no,telephone,163,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-05-23,33.154,-101.036,a775580f-d9cc-4cca-8c1e-4ed986bc9bb9,5.0,2015.0,False,86345,0,2,2012-01-04,22,2012
39.0,blue-collar,married,basic.4y,no,yes,no,telephone,87,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-08-11,45.829,-90.332,b3743a64-d18c-424c-835f-d2f9adff5ace,8.0,2019.0,False,83962,1,0,2012-03-12,5,2012
60.0,blue-collar,married,basic.9y,unknown,no,no,telephone,301,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-07-07,44.071,-77.462,8ac57645-1536-4f7b-8c73-4e5aa28771a3,7.0,2017.0,False,105105,2,2,2012-06-21,1,2012
56.0,entrepreneur,married,unknown,unknown,yes,no,telephone,46,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-09-06,41.143,-105.886,c45a383e-7730-4116-ba01-ee6a30a50347,9.0,2015.0,False,164145,0,2,2012-11-17,8,2012
39.0,services,divorced,high.school,unknown,yes,no,telephone,52,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-03-31,37.79,-95.537,a4f268b0-9061-41e2-a086-a3c1e2156e91,3.0,2019.0,False,106467,1,2,2012-05-01,30,2012
56.0,entrepreneur,married,unknown,unknown,no,no,telephone,204,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-06-21,40.839,-89.344,bf1c8418-4fbf-48b5-ad27-9ace4d0c8fab,6.0,2016.0,False,167719,1,1,2012-09-07,19,2012
40.0,blue-collar,married,unknown,no,yes,yes,telephone,155,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-10-18,26.94,-106.713,7f92b9ec-e3ab-487b-8a33-261442035f66,10.0,2018.0,False,67423,1,2,2012-08-22,6,2012
36.0,blue-collar,married,basic.9y,no,yes,yes,telephone,98,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-07-01,35.525,-83.039,489bf293-8375-4110-9d0a-2da3c4480496,7.0,2016.0,False,112397,2,0,2012-05-30,1,2012
51.0,blue-collar,married,unknown,unknown,yes,no,telephone,71,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-01-26,36.133,-75.598,cddc7603-d517-4f50-b402-ab8bcc5b2c5b,1.0,2016.0,False,146893,2,2,2012-07-01,9,2012
51.0,blue-collar,married,unknown,unknown,no,no,telephone,243,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-11-11,30.278,-71.471,325be9d0-fe55-48ed-9113-77d59f3f2a11,11.0,2019.0,False,56252,0,2,2012-04-07,32,2012
43.0,technician,single,professional.course,no,yes,no,telephone,186,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-05-16,31.879,-71.66,280bab58-eaef-4f53-88e3-b22d5f30e314,5.0,2016.0,False,16214,2,2,2012-03-06,23,2012
59.0,services,married,high.school,no,no,no,telephone,579,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-09-02,42.593,-104.066,3bb358f3-be88-4137-85e0-37c26149347e,9.0,2019.0,False,108022,0,0,2012-05-14,29,2012
42.0,management,single,university.degree,no,yes,no,telephone,165,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-08-01,24.47,-77.605,e480cd3c-fbe4-4ef0-ac07-6fe2946ddfa0,8.0,2015.0,False,6769,1,2,2012-02-27,23,2012
37.0,blue-collar,single,basic.9y,unknown,yes,yes,telephone,163,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-10-07,40.325,-118.336,1c6dd19a-2ab2-414f-9e95-a50cdcb0f96f,10.0,2017.0,False,39731,1,0,2012-01-26,25,2012
40.0,blue-collar,married,basic.9y,unknown,no,no,telephone,46,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-03-01,42.274,-72.779,6c1fb154-e060-47b5-862f-aefdc788048e,3.0,2016.0,False,103926,1,1,2012-07-22,25,2012
42.0,blue-collar,married,basic.9y,unknown,no,no,telephone,559,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-04-11,48.006,-71.089,a124f433-d340-4283-a821-95d06734804e,4.0,2015.0,False,51840,1,2,2012-07-03,25,2012
39.0,services,divorced,high.school,unknown,no,no,telephone,2033,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-10-08,31.122,-121.688,246bd60a-a637-4506-9dda-1c1fd1e31fe6,10.0,2017.0,False,64554,2,1,2012-08-31,19,2012
37.0,entrepreneur,married,basic.6y,no,no,no,telephone,85,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-02-21,44.462,-121.278,989b1fa2-7881-4c22-ad5b-cdeecfd90527,2.0,2017.0,False,122612,2,1,2012-08-09,20,2012
38.0,services,married,high.school,no,yes,yes,telephone,506,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-07-22,46.131,-121.895,e0db48ca-db04-4e0c-9dcd-cfc09bb9030f,7.0,2018.0,False,47444,2,1,2012-01-22,13,2012
56.0,admin.,divorced,unknown,unknown,no,no,telephone,114,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-08-09,33.163,-84.64,8562a4a1-824a-4d5b-9ca8-473e46adaaec,8.0,2019.0,False,112443,1,0,2012-05-13,3,2012
40.0,blue-collar,married,unknown,no,no,no,telephone,114,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-02-05,35.649,-80.799,43877501-9cd6-4995-a34f-e6f0b3553a67,2.0,2016.0,False,173802,1,1,2012-03-16,30,2012
54.0,management,divorced,university.degree,no,yes,no,telephone,843,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-08-30,24.565,-106.121,a60f146d-2d4a-455c-8998-1c69454bafd9,8.0,2016.0,False,134003,1,1,2012-12-23,19,2012
39.0,blue-collar,married,high.school,unknown,no,yes,telephone,181,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-11-03,43.181,-109.478,655c3814-8c76-4e4a-86c3-5649e78d39dc,11.0,2016.0,False,118281,0,2,2012-05-08,8,2012
36.0,services,married,high.school,unknown,no,no,telephone,427,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-12-28,30.183,-100.116,3db48d5b-2a9d-4e33-ae29-6962e24e221b,12.0,2015.0,False,80885,1,2,2012-09-29,22,2012
45.0,technician,married,university.degree,no,yes,yes,telephone,292,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-09-19,40.488,-109.714,cd9c19c5-2baa-417c-8001-cff4488464ca,9.0,2017.0,False,152416,2,0,2012-12-12,4,2012
42.0,admin.,single,university.degree,unknown,no,no,telephone,192,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-04-22,47.229,-114.215,316f6781-4bb5-4961-b96f-0f0d3f364ded,4.0,2018.0,False,65564,1,2,2012-01-11,6,2012
43.0,services,married,high.school,no,no,no,telephone,93,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-06-27,44.51,-109.44,4ac61f30-854f-45fc-a435-bd6e496aeeed,6.0,2019.0,False,35413,2,0,2012-01-21,27,2012
46.0,management,married,basic.9y,no,no,no,telephone,128,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-09-06,46.449,-107.666,1bea2af4-dee9-4c7a-b8fe-b5882d180c8e,9.0,2017.0,False,56344,0,2,2012-07-08,32,2012
44.0,services,married,high.school,no,yes,yes,telephone,107,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-03-26,33.172,-122.511,2890b131-f37c-49b9-8033-d3ad8c4404bf,3.0,2017.0,False,60989,1,1,2012-01-23,10,2012
51.0,admin.,single,basic.6y,no,no,no,telephone,303,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-09-21,37.333,-92.856,27d8d70d-6429-485a-b85f-ad4c9baa886f,9.0,2019.0,False,178385,1,1,2012-02-28,7,2012
28.0,services,married,high.school,no,yes,no,telephone,81,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-12-10,35.08,-73.932,cdf9576b-831a-4992-812d-1b22a95e0450,12.0,2015.0,False,99232,2,2,2012-05-19,8,2012
37.0,blue-collar,married,basic.9y,no,no,no,telephone,270,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-12-05,28.661,-68.957,534573ec-25eb-4a54-887d-eccdc9fbcde2,12.0,2019.0,False,134200,1,1,2012-01-12,9,2012
37.0,technician,married,high.school,no,no,no,telephone,228,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-12-08,41.624,-80.097,c3c4df9f-85a8-4008-b1df-6571cafdef0f,12.0,2019.0,False,76605,2,2,2012-11-10,8,2012
46.0,blue-collar,married,basic.6y,unknown,yes,no,telephone,240,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-01-28,46.638,-112.841,b6fb4f6b-96f6-40b9-bd02-16fb8908667c,1.0,2017.0,False,127797,2,1,2012-11-04,7,2012
42.0,blue-collar,married,basic.9y,no,yes,yes,telephone,673,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes,2015-12-13,45.422,-103.662,d76843d2-2b23-4458-b29c-8ed33eb409a9,12.0,2015.0,False,144023,2,2,2012-09-29,31,2012
36.0,admin.,married,university.degree,no,yes,no,telephone,233,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-10-09,47.526,-67.143,0b8655ab-b808-436f-baeb-0773d458f5f6,10.0,2017.0,False,33535,2,1,2012-12-10,16,2012
39.0,blue-collar,married,basic.4y,unknown,no,no,telephone,102,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-05-15,35.647,-70.801,bf7ab845-4c7a-4d8a-85c4-fb5c63a77a5d,5.0,2019.0,False,166017,0,2,2012-03-24,32,2012
57.0,management,married,university.degree,no,no,no,telephone,461,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-11-16,47.611,-99.987,2700c978-fbe8-477d-8e2f-eb823ee69149,11.0,2015.0,False,35525,2,1,2012-10-21,19,2012
51.0,technician,married,basic.6y,unknown,no,no,telephone,250,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-05-31,47.204,-76.663,d18635d9-cb9a-4e9f-834b-b72537090469,5.0,2019.0,False,172098,2,1,2012-03-10,21,2012
54.0,retired,married,high.school,unknown,no,no,telephone,130,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,2015-06-22,26.782,-71.758,98f11cfb-2190-4f89-ab66-7de678a25254,6.0,2015.0,False,178330,1,1,2012-06-06,23,2012
49.0,blue-collar,married,basic.4y,unknown,no,no,telephone,252,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-07-14,32.402,-74.224,8c88a38f-aa2f-463a-9703-9270bcccc02e,7.0,2017.0,False,90807,1,2,2012-01-17,26,2012
40.0,admin.,married,basic.9y,unknown,yes,no,telephone,683,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-09-30,37.091,-69.181,e70265b7-1b41-4881-ae8d-3f22e058d2ee,9.0,2018.0,False,169427,2,1,2012-10-16,29,2012
43.0,blue-collar,married,basic.6y,no,yes,no,telephone,1077,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2019-03-29,46.185,-99.527,fdf97547-b78e-43b7-bb26-579646a2b56f,3.0,2019.0,False,81421,0,1,2012-12-02,8,2012
33.0,services,married,high.school,no,no,no,telephone,146,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-12-21,39.832,-118.284,3522f3e2-6838-4625-b37c-4dfd612d90ed,12.0,2015.0,False,117262,0,2,2012-06-25,10,2012
32.0,services,single,basic.6y,no,no,no,telephone,167,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-11-25,43.321,-109.893,33a88dbc-adbf-4c17-b4cd-0cd31e95fe0d,11.0,2018.0,False,68233,0,1,2012-07-21,16,2012
39.0,blue-collar,married,high.school,no,yes,no,telephone,356,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,2015-03-28,32.366,-95.658,b3a84f23-4fa2-4127-9d20-3fc8ab2f39bc,3.0,2015.0,False,55950,1,1,2012-08-23,5,2012
43.0,admin.,married,unknown,no,no,no,telephone,277,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-12-08,47.752,-112.832,3fc8273f-9583-4a59-aac6-dcf6c3b23c9c,12.0,2018.0,False,47679,2,1,2012-04-11,15,2012
44.0,blue-collar,married,basic.9y,no,yes,no,telephone,172,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-09-02,36.35,-111.501,a98aff82-e8b6-49dc-9411-3595b1e739a3,9.0,2018.0,False,147166,1,0,2012-05-05,32,2012
35.0,student,single,university.degree,unknown,no,no,telephone,218,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-05-01,24.864,-94.623,a2bc8912-a3b3-441e-9bd7-df62dbae15aa,5.0,2015.0,False,99210,1,1,2012-05-20,30,2012
35.0,student,single,university.degree,unknown,yes,yes,telephone,217,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-04-23,44.887,-76.253,b3431961-e8a6-41e1-a1fb-e3e8fcd9d4d5,4.0,2016.0,False,15666,2,0,2012-02-11,17,2012
35.0,unemployed,married,professional.course,no,no,no,telephone,67,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-12-17,33.243,-116.355,ee750546-9f65-46d1-a484-bc920cd2108a,12.0,2015.0,False,79384,1,2,2012-08-10,26,2012
36.0,services,single,basic.4y,no,no,no,telephone,291,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2016-02-01,36.666,-123.837,6f4b9f26-94c4-4cc8-9ba6-a3fef4355e6f,2.0,2016.0,False,118295,1,2,2012-10-16,31,2012
35.0,student,single,university.degree,unknown,yes,no,telephone,248,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-04-26,47.523,-75.215,e29958f4-a6f2-4326-8262-3a1e25b0e381,4.0,2017.0,False,71155,2,1,2012-01-10,29,2012
36.0,student,single,basic.9y,no,yes,no,telephone,256,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-10-27,44.61,-102.984,e86c00e8-dbed-43ad-82e1-47750774fe69,10.0,2015.0,False,42460,0,2,2012-12-29,29,2012
55.0,housemaid,divorced,university.degree,no,no,no,telephone,286,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2017-11-11,27.568,-110.778,b4a0c2f4-7b41-4498-878b-09c2116d261f,11.0,2017.0,False,57435,2,0,2012-06-23,25,2012
59.0,admin.,married,university.degree,no,no,no,telephone,477,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-10-11,36.024,-110.676,11b3ab41-92c2-4a66-a15b-89b1965c4d0b,10.0,2018.0,False,29404,2,1,2012-09-11,19,2012
57.0,retired,married,unknown,unknown,no,no,telephone,611,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2018-07-06,38.431,-108.323,56c5bbb3-179a-489f-a924-feb769923dfd,7.0,2018.0,False,54001,0,0,2012-01-01,20,2012
39.0,blue-collar,married,professional.course,unknown,yes,no,telephone,471,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,2015-03-08,24.413,-70.194,246bdced-34b3-45b0-80c9-1bb2379c9f1a,3.0,2015.0,False,82283,2,2,2012-03-20,27,2012
